id_orgao,orgao,link
283490,SOMBRIO - SC,
283510,TAIO - SC,
283530,TANGARA - SC,
283550,TIJUCAS - SC,
283570,TIMBO - SC,
283590,TRES BARRAS - SC,
283610,TREZE DE MAIO - SC,
283630,TREZE TILIAS - SC,
283650,TROMBUDO CENTRAL - SC,
283670,TUBARAO - SC,
283690,TURVO - SC,
283710,URUBICI - SC,
283730,URUSSANGA - SC,
283750,VARGEAO - SC,
283770,VIDAL RAMOS - SC,
283790,VIDEIRA - SC,
283810,WITMARSUM - SC,
283830,XANXERE - SC,
283850,XAVANTINA - SC,
283870,XAXIM - SC,
283890,BOM JARDIM DA SERRA - SC,
283910,MARACAJA - SC,
283930,TIMBE DO SUL - SC,
283950,CORREIA PINTO - SC,
283970,OTACILIO COSTA - SC,
283990,IPE - RS,
284010,IBARAMA - RS,
284030,HARMONIA - RS,
284050,GUABIJU - RS,
284070,GLORINHA - RS,
284090,FAXINALZINHO - RS,
284110,FAGUNDES VARELA - RS,
284130,"EUGENIO DE CASTRO
- RS",
284150,ERNESTINA - RS,
284170,EREBANGO - RS,
284190,ENTRE IJUIS - RS,
284210,ENTRE RIOS DO SUL - RS,
284230,ELDORADO DO SUL - RS,
284250,DR. MAURICIO CARDOSO - RS,
284270,DOIS LAJEADOS - RS,
284290,DEZESSEIS DE NOVEMBRO - RS,
284310,CRISTAL - RS,
284330,CIDREIRA - RS,
284350,CERRO GRANDE DO SUL - RS,
284370,CERRO GRANDE - RS,
284390,CERRO BRANCO - RS,
284410,CASEIROS - RS,
284430,CAPELA DE SANTANA - RS,
284450,CAMPOS BORGES - RS,
284470,CAMARGO - RS,
284490,BROCHIER - RS,
284510,CANTAGALO - PR,
284530,TURVO - PR,
284550,ALTAMIRA DO PARANA - PR,
284570,FIGUEIRA - PR,
284590,LUNARDELLI - PR,
284610,SARANDI - PR,
284630,JURANDA - PR,
284650,DOURADINA - PR,
284670,SANTA TEREZINHA DE ITAIPU - PR,
284690,MISSAL - PR,
284710,SAO JOSE DAS PALMEIRAS - PR,
284730,ROSARIO DO IVAI - PR,
284750,CAMPO BONITO - PR,
284770,SULINA - PR,
284790,CORUMBATAI DO SUL - PR,
284810,LUIZIANA - PR,
284830,BOQUEIRAO DO LEAO - RS,
284850,BARAO - RS,
284870,AUREA - RS,
284890,ARROIO DO SAL - RS,
284910,ANDRE DA ROCHA - RS,
284930,"AMARAL FERRADOR
- RS",
284950,ALTO ALEGRE - RS,
284970,ALEGRIA - RS,
284990,AGUA SANTA - RS,
285010,AGUDO - RS,
285030,AJURICABA - RS,
285050,ALECRIM - RS,
285070,ALEGRETE - RS,
285090,ALPESTRE - RS,
285110,ALVORADA - RS,
285130,ANTA GORDA - RS,
285150,ANTONIO PRADO - RS,
285170,ARATIBA - RS,
285190,ARROIO DO MEIO - RS,
285210,ARROIO DOS RATOS - RS,
285230,ARROIO DO TIGRE - RS,
285250,ARROIO GRANDE - RS,
285270,ARVOREZINHA - RS,
285290,AUGUSTO PESTANA - RS,
285310,BAGE - RS,
285330,"BARAO DE COTEGIPE
- RS",
285350,BARRACAO - RS,
285370,BARRA DO RIBEIRO - RS,
285390,BARROS CASSAL - RS,
285410,BENTO GONCALVES - RS,
285430,BOA VISTA DO BURICA - RS,
285450,BOM JESUS - RS,
285470,"BOM RETIRO DO SUL
- RS",
285490,BOSSOROCA - RS,
285510,BRAGA - RS,
285530,BUTIA - RS,
285550,CACAPAVA DO SUL - RS,
285570,CACEQUI - RS,
285590,"CACHOEIRA DO SUL
- RS",
285610,CACHOEIRINHA - RS,
285630,CACIQUE DOBLE - RS,
285650,CAIBATE - RS,
285670,CAICARA - RS,
285690,CAMAQUA - RS,
285710,CAMBARA DO SUL - RS,
285730,CAMPINA DAS MISSOES - RS,
285750,CAMPINAS DO SUL - RS,
285770,CAMPO BOM - RS,
285790,CAMPO NOVO - RS,
285810,CANDELARIA - RS,
285830,CANDIDO GODOI - RS,
285850,CANELA - RS,
285870,CANGUCU - RS,
285890,CANOAS - RS,
285910,CARAZINHO - RS,
285930,CARLOS BARBOSA - RS,
285950,CASCA - RS,
285970,CATUIPE - RS,
285990,CAXIAS DO SUL - RS,
286010,CERRO LARGO - RS,
286030,CHAPADA - RS,
286050,CHIAPETTA - RS,
286070,CIRIACO - RS,
286090,COLORADO - RS,
286110,CONDOR - RS,
286130,CONSTANTINA - RS,
286150,CORONEL BICACO - RS,
286170,CRISSIUMAL - RS,
286190,CRUZ ALTA - RS,
286210,CRUZEIRO DO SUL - RS,
286230,"DAVID CANABARRO
- RS",
286250,DOIS IRMAOS - RS,
286270,DOM FELICIANO - RS,
286290,DOM PEDRITO - RS,
286310,DONA FRANCISCA - RS,
286330,ENCANTADO - RS,
286350,ENCRUZILHADA DO SUL - RS,
286370,ERECHIM - RS,
286390,HERVAL - RS,
286410,ERVAL GRANDE - RS,
286430,ERVAL SECO - RS,
286450,ESMERALDA - RS,
286470,ESPUMOSO - RS,
286490,ESTANCIA VELHA - RS,
286510,ESTEIO - RS,
286530,ESTRELA - RS,
286550,FARROUPILHA - RS,
286570,FAXINAL DO SOTURNO - RS,
286590,FELIZ - RS,
286610,FLORES DA CUNHA - RS,
286630,FONTOURA XAVIER - RS,
286650,FORMIGUEIRO - RS,
286670,FREDERICO WESTPHALEN - RS,
286690,GARIBALDI - RS,
286710,GAURAMA - RS,
286730,GENERAL CAMARA - RS,
286750,SAO VICENTE DO SUL - RS,
286770,GETULIO VARGAS - RS,
286790,GIRUA - RS,
286810,GRAMADO - RS,
286830,GRAVATAI - RS,
286850,GUAIBA - RS,
286870,GUAPORE - RS,
286890,GUARANI DAS MISSOES - RS,
286910,HORIZONTINA - RS,
286930,CHARQUEADAS - RS,
286950,HUMAITA - RS,
286970,IBIACA - RS,
286990,IBIRAIARAS - RS,
287010,IBIRUBA - RS,
287030,IGREJINHA - RS,
287050,IJUI - RS,
287070,ILOPOLIS - RS,
287090,INDEPENDENCIA - RS,
287110,IRAI - RS,
287130,ITAQUI - RS,
287150,ITATIBA DO SUL - RS,
287170,IVOTI - RS,
287190,JACUTINGA - RS,
287210,JAGUARAO - RS,
287230,JAGUARI - RS,
287250,"JULIO DE CASTILHOS
- RS",
287270,LAGOA VERMELHA - RS,
287290,LAJEADO - RS,
287310,LAVRAS DO SUL - RS,
287330,"LIBERATO SALZANO
- RS",
287350,MACHADINHO - RS,
287370,MARAU - RS,
287390,"MARCELINO RAMOS
- RS",
287410,MARIANO MORO - RS,
287430,MATA - RS,
287450,MAXIMILIANO DE ALMEIDA - RS,
287470,MIRAGUAI - RS,
287490,MONTENEGRO - RS,
287510,MOSTARDAS - RS,
287530,MUCUM - RS,
287550,NAO-ME-TOQUE - RS,
287570,NONOAI - RS,
287590,NOVA ARACA - RS,
287610,NOVA BASSANO - RS,
287630,NOVA BRESCIA - RS,
287650,NOVA PALMA - RS,
287670,NOVA PETROPOLIS - RS,
287690,NOVA PRATA - RS,
287710,NOVO HAMBURGO - RS,
287730,OSORIO - RS,
287750,PAIM FILHO - RS,
287770,PALMEIRA DAS MISSOES - RS,
287790,PALMITINHO - RS,
287810,PANAMBI - RS,
287830,PARAI - RS,
287850,PASSO FUNDO - RS,
287870,PEDRO OSORIO - RS,
287890,PEJUCARA - RS,
287910,PELOTAS - RS,
287930,"PINHEIRO MACHADO
- RS",
287950,PIRATINI - RS,
287970,PLANALTO - RS,
287990,PORTAO - RS,
288010,PORTO ALEGRE - RS,
288030,PORTO LUCENA - RS,
288050,PORTO XAVIER - RS,
288070,PUTINGA - RS,
288090,QUARAI - RS,
288110,REDENTORA - RS,
288130,RESTINGA SECA - RS,
288150,RIO GRANDE - RS,
288170,RIO PARDO - RS,
288190,ROCA SALES - RS,
288210,RODEIO BONITO - RS,
288230,ROLANTE - RS,
288250,RONDA ALTA - RS,
288270,RONDINHA - RS,
288290,ROQUE GONZALES - RS,
288310,ROSARIO DO SUL - RS,
288330,SALVADOR DO SUL - RS,
288350,SANANDUVA - RS,
288370,SANTA BARBARA DO SUL - RS,
288390,"SANTA CRUZ DO SUL
- RS",
288410,SANTA MARIA - RS,
288430,SANTANA DA BOA VISTA - RS,
288450,SANTANA DO LIVRAMENTO - RS,
288470,SANTA ROSA - RS,
288490,SANTA VITORIA DO PALMAR - RS,
288510,SANTIAGO - RS,
288530,SANTO ANGELO - RS,
288550,STO. ANTONIO DA PATRULHA - RS,
288570,STO. ANTONIO DAS MISSOES - RS,
288590,SANTO AUGUSTO - RS,
288610,SANTO CRISTO - RS,
288630,SAO BORJA - RS,
288650,SAO FRANCISCO DE ASSIS - RS,
288670,SAO FRANCISCO DE PAULA - RS,
288690,SAO GABRIEL - RS,
288710,SAO JERONIMO - RS,
288730,"SAO JOSE DO NORTE
- RS",
288750,SAO JOSE DO OURO - RS,
288770,SAO LEOPOLDO - RS,
288790,SAO LOURENCO DO SUL - RS,
288810,"SAO LUIS GONZAGA
- RS",
288830,SAO MARCOS - RS,
288850,SAO MARTINHO - RS,
288870,SAO NICOLAU - RS,
288890,SAO PAULO DAS MISSOES - RS,
288910,SAO PEDRO DO SUL - RS,
288930,SAO SEBASTIAO DO CAI - RS,
288950,SAO SEPE - RS,
288970,SAO VALENTIM - RS,
288990,SAPIRANGA - RS,
289010,SAPUCAIA DO SUL - RS,
289030,SARANDI - RS,
289050,SEBERI - RS,
289070,SELBACH - RS,
289090,SERAFINA CORREA - RS,
289110,SERTAO - RS,
289130,SEVERIANO DE ALMEIDA - RS,
289150,CAPAO DA CANOA - RS,
289170,SOBRADINHO - RS,
289190,SOLEDADE - RS,
289210,TAPEJARA - RS,
289230,TAPERA - RS,
289250,TAPES - RS,
289270,TAQUARA - RS,
289290,TAQUARI - RS,
289310,TENENTE PORTELA - RS,
289330,TORRES - RS,
289350,TRAMANDAI - RS,
289370,TRES COROAS - RS,
289390,TRES DE MAIO - RS,
289410,TRES PASSOS - RS,
289430,TRIUNFO - RS,
289450,TUCUNDUVA - RS,
289470,TUPANCIRETA - RS,
289490,TUPARENDI - RS,
289510,URUGUAIANA - RS,
289530,VACARIA - RS,
289550,VENANCIO AIRES - RS,
289570,VERA CRUZ - RS,
289590,VERANOPOLIS - RS,
289610,VIADUTOS - RS,
289630,VIAMAO - RS,
289650,VICENTE DUTRA - RS,
289670,PALMARES DO SUL - RS,
289690,VICTOR GRAEFF - RS,
289710,TAVARES - RS,
289730,CAPAO DO LEAO - RS,
289750,SALTO DO JACUI - RS,
289770,COTIPORA - RS,
289790,COLIDER - MT,
289810,"NOVA BRASILANDIA
- MT",
289830,PARANATINGA - MT,
289850,SINOP - MT,
289870,ALTA FLORESTA - MT,
289890,ARAPUTANGA - MT,
289910,JAURU - MT,
289930,SÃO JOSE DOS QUATRO MARCOS - MT,
289950,RIO BRANCO - MT,
289970,SALTO DO CEU - MT,
289990,PONTES E LACERDA - MT,
290010,ACORIZAL - MT,
290030,AGUA CLARA - MS,
290050,ALTO ARAGUAIA - MT,
290070,ALTO GARCAS - MT,
290090,ALTO PARAGUAI - MT,
290110,AMAMBAI - MS,
290130,ANASTACIO - MS,
290150,ANAURILANDIA - MS,
290170,ANTONIO JOAO - MS,
290190,APARECIDA DO TABOADO - MS,
290210,AQUIDAUANA - MS,
290230,ARAGUAINHA - MT,
290250,ARENAPOLIS - MT,
290270,ARIPUANA - MT,
290290,BANDEIRANTES - MS,
290310,BARAO DE MELGACO - MT,
290330,BARRA DO BUGRES - MT,
290350,BARRA DO GARCAS - MT,
290370,BATAGUASSU - MS,
290390,BATAIPORA - MS,
290410,BELA VISTA - MS,
290430,BONITO - MS,
290450,BRASILANDIA - MS,
290470,CACERES - MT,
290490,CAMAPUA - MS,
290510,CAMPO GRANDE - MS,
290530,CARACOL - MS,
290550,CAARAPO - MS,
290570,CASSILANDIA - MS,
290590,CHAPADA DOS GUIMARAES - MT,
290610,CORGUINHO - MS,
290630,CORUMBA - MS,
290650,COXIM - MS,
290670,CUIABA - MT,
290690,DIAMANTINO - MT,
290710,DOM AQUINO - MT,
290730,DOURADOS - MS,
290750,FATIMA DO SUL - MS,
290770,"GENERAL CARNEIRO
- MT",
290790,GLORIA DE DOURADOS - MS,
290810,GUIA LOPES DA LAGUNA - MS,
290830,GUIRATINGA - MT,
290850,IGUATEMI - MS,
290870,INOCENCIA - MS,
290890,ITAPORA - MS,
290910,ITIQUIRA - MT,
290930,IVINHEMA - MS,
290950,JACIARA - MT,
290970,JARAGUARI - MS,
290990,JARDIM - MS,
291010,JATEI - MS,
291030,LADARIO - MS,
291050,LUCIARA - MT,
291070,MARACAJU - MS,
291090,V. BELA DA SANTISSIMA TRINDADE - MT,
291110,MIRANDA - MS,
291130,NAVIRAI - MS,
291150,NIOAQUE - MS,
291170,NOBRES - MT,
291190,NORTELANDIA - MT,
291210,NOSSA SENHORA DO LIVRAMENTO - MT,
291230,NOVA ANDRADINA - MS,
291250,PARANAIBA - MS,
291270,PEDRO GOMES - MS,
291290,POCONE - MT,
291310,PONTA PORA - MS,
291330,PONTE BRANCA - MT,
291350,PORTO DOS GAUCHOS - MT,
291370,PORTO MURTINHO - MS,
291390,POXOREO - MT,
291410,RIBAS DO RIO PARDO - MS,
291430,RIO BRILHANTE - MS,
291450,RIO NEGRO - MS,
291470,RIO VERDE DE MATO GROSSO - MS,
291490,ROCHEDO - MS,
291510,RONDONOPOLIS - MT,
291530,ROSARIO OESTE - MT,
291550,SANTO ANTONIO DO LEVERGER - MT,
291570,SIDROLANDIA - MS,
291590,TERENOS - MS,
291610,TESOURO - MT,
291630,TORIXOREU - MT,
291650,TRES LAGOAS - MS,
291670,VARZEA GRANDE - MT,
291690,ANGELICA - MS,
291710,ARAL MOREIRA - MS,
291730,ELDORADO - MS,
291750,DEODAPOLIS - MS,
291770,MIRASSOL D'OESTE - MT,
291790,MUNDO NOVO - MS,
291810,PEDRA PRETA - MT,
291830,SAO FELIX DO ARAGUAIA - MT,
291850,"TANGARA DA SERRA
- MT",
291870,VICENTINA - MS,
291890,JUSCIMEIRA - MT,
291910,AGUA BOA - MT,
291930,CANARANA - MT,
291950,NOVA XAVANTINA - MT,
291970,SANTA TEREZINHA - MT,
291990,SAO JOSE DO RIO CLARO - MT,
292010,ABADIANIA - GO,
292030,AGUA LIMPA - GO,
292050,ALEXANIA - GO,
292070,ALMAS - TO,
292090,ALOANDIA - GO,
292110,ALTO PARAISO DE GOIAS - GO,
292130,ALVORADA - TO,
292150,ALVORADA DO NORTE - GO,
292170,AMORINOPOLIS - GO,
292190,ANANAS - TO,
292210,ANAPOLIS - GO,
292230,ANHANGUERA - GO,
292250,ANICUNS - GO,
292270,APARECIDA DE GOIANIA - GO,
292290,APORE - GO,
292310,ARACU - GO,
292330,ARAGARCAS - GO,
292350,ARAGOIANIA - GO,
292370,ARAGUACEMA - TO,
292390,ARAGUACU - TO,
292410,ARAGUAINA - TO,
292430,ARAGUATINS - TO,
292450,ARAPOEMA - TO,
292470,ARRAIAS - TO,
292490,ARUANA - GO,
292510,AURILANDIA - GO,
292530,AURORA DO TOCANTINS - TO,
292550,AVELINOPOLIS - GO,
292570,AXIXA DO TOCANTINS - TO,
292590,BABACULANDIA - TO,
292610,BALIZA - GO,
292630,BARRO ALTO - GO,
292650,BELA VISTA DE GOIAS - GO,
292670,BOM JARDIM DE GOIAS - GO,
292690,BOM JESUS DE GOIAS - GO,
292710,BRAZABRANTES - GO,
292730,BREJINHO DE NAZARE - TO,
292750,BRITANIA - GO,
292770,BURITI ALEGRE - GO,
292790,CABECEIRAS - GO,
292810,CACHOEIRA ALTA - GO,
292830,CACHOEIRA DE GOIAS - GO,
292850,CACU - GO,
292870,CAIAPONIA - GO,
292890,CALDAS NOVAS - GO,
292910,CAMPESTRE DE GOIAS - GO,
292930,CAMPINORTE - GO,
292950,CAMPO ALEGRE DE GOIAS - GO,
292970,CAMPOS BELOS - GO,
292990,CARMO DO RIO VERDE - GO,
293010,CATALAO - GO,
293030,CATURAI - GO,
293050,CAVALCANTE - GO,
293070,CERES - GO,
293090,DIVINOPOLIS DE GOIAS - GO,
293110,COLINAS DO TOCANTINS - TO,
293130,CONCEICAO DO TOCANTINS - TO,
293150,CORREGO DO OURO - GO,
293170,"CORUMBA DE GOIAS
- GO",
293190,CORUMBAIBA - GO,
293210,COUTO DE MAGALHAES - TO,
293230,CRISTALANDIA - TO,
293250,CRISTALINA - GO,
293270,CRISTIANOPOLIS -,
293270,CRISTIANOPOLIS - GO,
293290,CRIXAS - GO,
293310,CROMINIA - GO,
293330,CUMARI - GO,
293350,DAMIANOPOLIS - GO,
293370,DAMOLANDIA - GO,
293390,DAVINOPOLIS - GO,
293410,DIANOPOLIS - TO,
293430,DIORAMA - GO,
293450,DOIS IRMAOS DO TOCANTINS - TO,
293470,DUERE - TO,
293490,EDEIA - GO,
293510,"ESTRELA DO NORTE
- GO",
293530,FAZENDA NOVA - GO,
293550,FILADELFIA - TO,
293570,FIRMINOPOLIS - GO,
293590,FLORES DE GOIAS - GO,
293610,FORMOSA - GO,
293630,FORMOSO - GO,
293650,FORMOSO DO ARAGUAIA - TO,
293670,GOIANAPOLIS - GO,
293690,GOIANDIRA - GO,
293710,GOIANESIA - GO,
293730,GOIANIA - GO,
293750,GOIANIRA - GO,
293770,GOIAS - GO,
293790,GOIATUBA - GO,
293810,GUAPO - GO,
293830,GUARANI DE GOIAS - GO,
293850,GURUPI - TO,
293870,HEITORAI - GO,
293890,HIDROLANDIA - GO,
293910,HIDROLINA - GO,
293930,IACIARA - GO,
293950,INHUMAS - GO,
293970,IPAMERI - GO,
293990,IPORA - GO,
294010,ISRAELANDIA - GO,
294030,ITABERAI - GO,
294050,ITACAJA - TO,
294070,ITAGUARU - GO,
294090,ITAGUATINS - TO,
294110,ITAJA - GO,
294130,ITAPACI - GO,
294150,ITAPIRAPUA - GO,
294170,ITAPORA DO TOCANTINS - TO,
294190,ITAPURANGA - GO,
294210,ITARUMA - GO,
294230,ITAUCU - GO,
294250,ITUMBIARA - GO,
294270,IVOLANDIA - GO,
294290,JANDAIA - GO,
294310,JARAGUA - GO,
294330,JATAI - GO,
294350,JAUPACI - GO,
294370,JOVIANIA - GO,
294390,JUSSARA - GO,
294410,ALIANCA DO TOCANTINS - TO,
294430,LEOPOLDO DE BULHOES - GO,
294450,LUZIANIA - GO,
294470,MAIRIPOTABA - GO,
294490,MAMBAI - GO,
294510,MARA ROSA - GO,
294530,MARZAGAO - GO,
294550,PARANAIGUARA - GO,
294570,MAURILANDIA - GO,
294590,MINEIROS - GO,
294610,MIRACEMA DO TOCANTINS - TO,
294630,MIRANORTE - TO,
294650,MOIPORA - GO,
294670,MONTE ALEGRE DE GOIAS - GO,
294690,MONTE DO CARMO - TO,
294710,MONTES CLAROS DE GOIAS - GO,
294730,MORRINHOS - GO,
294750,MOSSAMEDES - GO,
294770,MOZARLANDIA - GO,
294790,MUTUNOPOLIS - GO,
294810,NATIVIDADE - TO,
294830,NAZARE - TO,
294850,NAZARIO - GO,
294870,NEROPOLIS - GO,
294890,NIQUELANDIA - GO,
294910,NOVA AMERICA - GO,
294930,NOVA AURORA - GO,
294950,NOVA ROMA - GO,
294970,NOVA VENEZA - GO,
294990,NOVO ACORDO - TO,
295010,NOVO BRASIL - GO,
295030,ORIZONA - GO,
295050,OURO VERDE DE GOIAS - GO,
295070,OUVIDOR - GO,
295090,PADRE BERNARDO - GO,
295110,PALMEIRAS DE GOIAS - GO,
295130,PALMELO - GO,
295150,PALMINOPOLIS - GO,
295170,PANAMA - GO,
295190,PARAISO DO TOCANTINS - TO,
295210,PARANA - TO,
295230,PARAUNA - GO,
295250,PEDRO AFONSO - TO,
295270,PEIXE - TO,
295290,COLMEIA - TO,
295310,PETROLINA DE GOIAS - GO,
295330,GOIATINS - TO,
295350,PILAR DE GOIAS - GO,
295370,PINDORAMA DO TOCANTINS - TO,
295390,PIRACANJUBA - GO,
295410,PIRANHAS - GO,
295430,PIRENOPOLIS - GO,
295450,PIRES DO RIO - GO,
295470,PIUM - TO,
295490,PONTALINA - GO,
295510,PONTE ALTA DO BOM JESUS - TO,
295530,PONTE ALTA DO TOCANTINS - TO,
295550,PORANGATU - GO,
295570,PORTELANDIA - GO,
295590,PORTO NACIONAL - TO,
295610,POSSE - GO,
295630,QUIRINOPOLIS - GO,
295650,RIALMA - GO,
295670,RIANAPOLIS - GO,
295690,LIZARDA - TO,
295710,RIO VERDE - GO,
295730,RUBIATABA - GO,
295750,SANCLERLANDIA -,
295750,SANCLERLANDIA - GO,
295770,SANTA BARBARA DE GOIAS - GO,
295790,SANTA CRUZ DE GOIAS - GO,
295810,SANTA HELENA DE GOIAS - GO,
295830,SANTA RITA DO ARAGUAIA - GO,
295850,SANTA ROSA DE GOIAS - GO,
295870,SANTA TEREZA DE GOIAS - GO,
295890,STA. TEREZINHA DE GOIAS - GO,
295910,SAO DOMINGOS - GO,
295930,SAO FRANCISCO DE GOIAS - GO,
295950,PLANALTINA - GO,
295970,SAO JOAO D'ALIANCA - GO,
295990,S. LUIS DE MONTES BELOS - GO,
296010,SAO MIGUEL DO ARAGUAIA - GO,
296030,SÃO SEBASTIAO DO TOCANTINS - TO,
296050,SAO SIMAO - GO,
296070,SERRANOPOLIS - GO,
296090,SILVANIA - GO,
296110,SITIO D'ABADIA - GO,
296130,SITIO NOVO DO TOCANTINS - TO,
296150,TAGUATINGA - TO,
296170,TAQUARAL DE GOIAS - GO,
296190,TOCANTINIA - TO,
296210,TOCANTINOPOLIS - TO,
296230,TRES RANCHOS - GO,
296250,TRINDADE - GO,
296270,GUARAI - TO,
296290,PRESIDENTE KENNEDY - TO,
296310,TURVANIA - GO,
296330,URUACU - GO,
296350,URUANA - GO,
296370,URUTAI - GO,
296390,VARJAO - GO,
296410,VIANOPOLIS - GO,
296430,XAMBIOA - TO,
296450,ACREUNA - GO,
296470,MINACU - GO,
296490,PALMEIROPOLIS - TO,
296510,MUNDO NOVO - GO,
296530,NOVA CRIXAS - GO,
296550,NOVA GLORIA - GO,
296570,VICENTINOPOLIS - GO,
296590,SILVANOPOLIS - TO,
296610,AMERICANO DO BRASIL - GO,
296630,NOVA OLINDA - TO,
296650,WANDERLANDIA - TO,
296670,FIGUEIROPOLIS - TO,
296690,ARAGUAPAZ - GO,
296710,ARENOPOLIS - GO,
296730,CACHOEIRA DOURADA - GO,
296750,DOVERLANDIA - GO,
296770,SANTO ANTONIO DO DESCOBERTO - GO,
296790,RIO SONO - TO,
296810,INDIARA - GO,
296830,FATIMA - TO,
296850,AUGUSTINOPOLIS - TO,
296870,CAMPINACU - GO,
296890,SANTA ISABEL - GO,
296910,S. VALERIO DA NATIVIDADE - TO,
296930,BARROLANDIA - TO,
296950,BERNARDO SAYAO - TO,
296970,COMBINADO - TO,
296990,GOIANORTE - TO,
297010, BRASILIA,
297030,NOVO ALEGRE - TO,
297050,PEQUIZEIRO - TO,
297110,MARIANOPOLIS DO TOCANTINS - TO,
297130,APARECIDA DO RIO NEGRO - TO,
297150,BURITI DO TOCANTINS - TO,
297170,CASEARA - TO,
297190,DIVINOPOLIS DO,
297190,DIVINOPOLIS DOTOCANTINS - TO,
297210,NOVA ROSALANDIA - TO,
297230,PORTO ALEGRE DO TOCANTINS - TO,
297250,PRAIA NORTE - TO,
297270,SAMPAIO - TO,
297290,SANTA ROSA DO TOCANTINS - TO,
297310,STA. TEREZA DO TOCANTINS - TO,
297330,PALMAS - TO,
297350,NOVO PLANALTO - GO,
297370,PALESTINA DE GOIAS - GO,
297390,PARANHOS - MS,
297410,RIBEIRAO CASCALHEIRA - MT,
297430,SANTA FE DE GOIAS - GO,
297450,SANTA RITA DO PARDO - MS,
297470,SAO JOAO DA PARAUNA - GO,
297490,"SAO LUIZ DO NORTE
- GO",
297510,SÃO MIGUEL DO PASSA QUATRO - GO,
297530,SENADOR CANEDO - GO,
297550,SIMOLANDIA - GO,
297570,SONORA - MS,
297590,"TERESINA DE GOIAS
- GO",
297610,TROMBAS - GO,
297630,TAPURAH - MT,
297650,TURVELANDIA - GO,
297670,ALAGOINHA DO PIAUI - PI,
297690,ADELANDIA - GO,
297710,AGUA FRIA DE GOIAS - GO,
297730,APIACAS - MT,
297750,BONFINOPOLIS - GO,
297770,CAMPO NOVO DO PARECIS - MT,
297790,CAMPO VERDE - MT,
297810,CAMPOS VERDES -,
297810,CAMPOS VERDES - GO,
297830,CASTANHEIRA - MT,
297850,CEZARINA - GO,
297870,CHAPADAO DO SUL - MS,
297890,CLAUDIA - MT,
297910,COLINAS DO SUL - GO,
297930,DOIS IRMAOS DO BURITI - MS,
297950,EDEALINA - GO,
297970,FAINA - GO,
297990,GOUVELANDIA - GO,
298010,BODOQUENA - MS,
298030,COSTA RICA - MS,
298050,DOURADINA - MS,
298070,ITAQUIRAI - MS,
298090,SAO GABRIEL DO OESTE - MS,
298110,SELVIRIA - MS,
298130,SETE QUEDAS - MS,
298150,TACURU - MS,
298170,TAQUARUSSU - MS,
298190,JUARA - MT,
298210,TEUTONIA - RS,
298230,BOM PRINCIPIO - RS,
298250,PAROBE - RS,
298270,FORTALEZA DOS VALOS - RS,
298290,JOIA - RS,
298310,JUINA - MT,
298330,DENISE - MT,
298350,IRANDUBA - AM,
298370,ITAMARATI - AM,
298390,MANAQUIRI - AM,
298410,PRESIDENTE FIGUEIREDO - AM,
298430,RIO PRETO DA EVA - AM,
298450,S. SEBASTIAO DO UATUMA - AM,
298470,TABATINGA - AM,
298490,UARINI - AM,
298510,TONANTINS - AM,
298530,QUIXELO - CE,
298550,UMIRIM - CE,
298570,VARJOTA - CE,
298590,JABORANDI - BA,
298610,JANGADA - MT,
298630,CAMPINAPOLIS - MT,
298650,COCALINHO - MT,
298670,"NOVO SAO JOAQUIM
- MT",
298690,ARAGUAIANA - MT,
298710,PRIMAVERA DO LESTE - MT,
298730,BRASNORTE - MT,
298750,PORTO ESPERIDIAO - MT,
298770,INDIAVAI - MT,
298790,RESERVA DO CABACAL - MT,
298810,FIGUEIROPOLIS D'OESTE - MT,
298830,COMODORO - MT,
298850,PARANAITA - MT,
298870,GUARANTA DO NORTE - MT,
298890,NOVA CANAA DO NORTE - MT,
298910,PEIXOTO DE AZEVEDO - MT,
298930,NOVA OLIMPIA - MT,
298950,PORTO ALEGRE DO NORTE - MT,
298970,VILA RICA - MT,
298990,MARCELANDIA - MT,
299010,ITAUBA - MT,
299030,NOVO HORIZONTE DO NORTE - MT,
299050,VERA - MT,
299070,SORRISO - MT,
299090,TERRA NOVA DO NORTE - MT,
299110,ALTO TAQUARI - MT,
299130,NOVA TEBAS - PR,
299150,DIAMANTE D'OESTE - PR,
299170,QUITERIANOPOLIS - CE,
299190,ITAGUARI - GO,
299210,JURUENA - MT,
299230,JUTI - MS,
299250,LUCAS DO RIO VERDE - MT,
299270,MATRINCHA - GO,
299290,MATUPA - MT,
299310,MIMOSO DE GOIAS - GO,
299330,MONTIVIDIU - GO,
299350,MORRO AGUDO DE GOIAS - GO,
299370,NOVA MUTUM - MT,
299390,ABDON BATISTA - SC,
299410,APIUNA - SC,
299430,CELSO RAMOS - SC,
299450,DOUTOR PEDRINHO - SC,
299470,GODOY MOREIRA - PR,
299490,IBEMA - PR,
299510,IPORA DO OESTE - SC,
299530,IRACEMINHA - SC,
299550,IVATE - PR,
299570,JOSE BOITEUX - SC,
299590,LINDOESTE - PR,
299610,LINDOIA DO SUL - SC,
299630,MAREMA - SC,
299650,OURO VERDE DO OESTE - PR,
299670,"SANTA ROSA DO SUL
- SC",
299690,SANTA TEREZA DO OESTE - PR,
299710,TIMBO GRANDE - SC,
299730,UNIAO DO OESTE - SC,
299750,URUPEMA - SC,
299770,VITOR MEIRELES - SC,
299790,BOM SUCESSO DO SUL - PR,
299810,HONORIO SERPA - PR,
